Year,labor force,employment,unemployment,unemployment rate,Metroregion_name,Month,EFPG_name,EFPG_code,Metroregion_code,Purchase_dollars_wtd,Purchase_grams_wtd,Purchase_dollars_unwtd,Purchase_grams_unwtd,Number_stores,Unit_value_mean_wtd,Unit_value_se_wtd,Unit_value_mean_unwtd,Price_index_GEKS,Date,Latitude,Longitude
2017,2114332,2040002,74330,3.5,Detroit-Warren-Dearborn  MI,5,"Shelf-stable, ready-to-heat foods and soups",65000,19820,6522797,2050706594,3810933,1145715415,658,0.318,0.0029,0.333,1.026542108,2017-05-01,42.3314,-83.0458
2017,2134656,2048389,86267,4.0,Detroit-Warren-Dearborn  MI,6,"Shelf-stable, ready-to-heat foods and soups",65000,19820,5689478,1797006001,3266705,988699766,659,0.317,0.0026,0.33,1.022045683,2017-06-01,42.3314,-83.0458
2017,2170085,2060394,109691,5.1,Detroit-Warren-Dearborn  MI,7,"Shelf-stable, ready-to-heat foods and soups",65000,19820,5712311,1777433576,3289405,984609747,661,0.321,0.0026,0.334,1.022398091,2017-07-01,42.3314,-83.0458
2017,2173026,2063558,109468,5.0,Detroit-Warren-Dearborn  MI,8,"Shelf-stable, ready-to-heat foods and soups",65000,19820,6197264,1883841004,3561479,1033995454,660,0.329,0.0036,0.344,1.030728719,2017-08-01,42.3314,-83.0458
2017,2173648,2067264,106384,4.9,Detroit-Warren-Dearborn  MI,9,"Shelf-stable, ready-to-heat foods and soups",65000,19820,7147754,2225391871,4240107,1304623354,659,0.321,0.0027,0.325,0.986313579,2017-09-01,42.3314,-83.0458
2017,2162434,2066240,96194,4.4,Detroit-Warren-Dearborn  MI,10,"Shelf-stable, ready-to-heat foods and soups",65000,19820,8093019,2596733873,4871362,1554548109,655,0.312,0.0027,0.313,0.970045574,2017-10-01,42.3314,-83.0458
2017,2152176,2063240,88936,4.1,Detroit-Warren-Dearborn  MI,11,"Shelf-stable, ready-to-heat foods and soups",65000,19820,9289799,3162474909,5725112,1968671833,656,0.294,0.0041,0.291,0.939257752,2017-11-01,42.3314,-83.0458
2017,2150295,2054815,95480,4.4,Detroit-Warren-Dearborn  MI,12,"Shelf-stable, ready-to-heat foods and soups",65000,19820,8700527,2802484726,5232163,1645333975,658,0.31,0.003,0.318,0.970462681,2017-12-01,42.3314,-83.0458
2018,2138071,2032488,105583,4.9,Detroit-Warren-Dearborn  MI,1,"Shelf-stable, ready-to-heat foods and soups",65000,19820,10969756,3489845058,5839833,1846899382,655,0.314,0.0045,0.316,0.979551867,2018-01-01,42.3314,-83.0458
2018,2149300,2045434,103866,4.8,Detroit-Warren-Dearborn  MI,2,"Shelf-stable, ready-to-heat foods and soups",65000,19820,8906176,2814709186,4601607,1428023301,655,0.316,0.0036,0.322,0.974920136,2018-02-01,42.3314,-83.0458
2018,2155882,2057629,98253,4.6,Detroit-Warren-Dearborn  MI,3,"Shelf-stable, ready-to-heat foods and soups",65000,19820,8775269,2720374109,4585220,1378497489,650,0.323,0.0046,0.333,0.992073621,2018-03-01,42.3314,-83.0458
2018,2136682,2056093,80589,3.8,Detroit-Warren-Dearborn  MI,4,"Shelf-stable, ready-to-heat foods and soups",65000,19820,7962693,2426461688,4083837,1202883279,649,0.328,0.0044,0.34,1.007801042,2018-04-01,42.3314,-83.0458
2018,2147127,2068007,79120,3.7,Detroit-Warren-Dearborn  MI,5,"Shelf-stable, ready-to-heat foods and soups",65000,19820,7369770,2283480314,3670862,1094485683,643,0.323,0.0048,0.335,1.018403084,2018-05-01,42.3314,-83.0458
2018,2169669,2075048,94621,4.4,Detroit-Warren-Dearborn  MI,6,"Shelf-stable, ready-to-heat foods and soups",65000,19820,6931467,2172057603,3380839,1005041915,641,0.319,0.0028,0.336,1.013757663,2018-06-01,42.3314,-83.0458
2018,2192362,2087611,104751,4.8,Detroit-Warren-Dearborn  MI,7,"Shelf-stable, ready-to-heat foods and soups",65000,19820,6883548,2149594662,3416342,1029178096,641,0.32,0.0039,0.332,1.007424876,2018-07-01,42.3314,-83.0458
2018,2179106,2085694,93412,4.3,Detroit-Warren-Dearborn  MI,8,"Shelf-stable, ready-to-heat foods and soups",65000,19820,7075480,2168855067,3538187,1048431750,640,0.326,0.0049,0.337,1.000348833,2018-08-01,42.3314,-83.0458
2018,2180652,2092818,87834,4.0,Detroit-Warren-Dearborn  MI,9,"Shelf-stable, ready-to-heat foods and soups",65000,19820,8268404,2631689575,4156426,1299284602,640,0.314,0.008,0.32,0.979231548,2018-09-01,42.3314,-83.0458
2018,2194147,2102430,91717,4.2,Detroit-Warren-Dearborn  MI,10,"Shelf-stable, ready-to-heat foods and soups",65000,19820,9861348,3208553551,5292265,1706677106,637,0.307,0.0046,0.31,0.964836789,2018-10-01,42.3314,-83.0458
2018,2182817,2098851,83966,3.8,Detroit-Warren-Dearborn  MI,11,"Shelf-stable, ready-to-heat foods and soups",65000,19820,10474048,3506525760,5605309,1885021373,635,0.299,0.0045,0.297,0.938471088,2018-11-01,42.3314,-83.0458
2018,2192712,2099573,93139,4.2,Detroit-Warren-Dearborn  MI,12,"Shelf-stable, ready-to-heat foods and soups",65000,19820,9117995,2940602555,4891487,1565784529,636,0.31,0.0068,0.312,0.957244604,2018-12-01,42.3314,-83.0458
2012,3055762,2833824,221938,7.3,Houston-The Woodlands-Sugar Land  TX,1,"Shelf-stable, ready-to-heat foods and soups",65000,26420,12035962,3436615543,7894425,2399153651,1007,0.35,0.0013,0.329,0.935021231,2012-01-01,29.7604,-95.3698
2012,3075074,2858750,216324,7.0,Houston-The Woodlands-Sugar Land  TX,2,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10682170,3019107000,7041634,2084008792,1009,0.354,0.0013,0.338,0.945679176,2012-02-01,29.7604,-95.3698
2012,3076176,2875012,201164,6.5,Houston-The Woodlands-Sugar Land  TX,3,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9992033,2724917330,6602514,1883372284,1009,0.367,0.0019,0.351,0.981469393,2012-03-01,29.7604,-95.3698
2012,3077201,2886337,190864,6.2,Houston-The Woodlands-Sugar Land  TX,4,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9101346,2467758167,6058948,1717941225,1009,0.369,0.0011,0.353,0.993311812,2012-04-01,29.7604,-95.3698
2012,3094721,2892884,201837,6.5,Houston-The Woodlands-Sugar Land  TX,5,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9210198,2532676142,6153247,1775665011,1009,0.364,0.0012,0.347,0.995885321,2012-05-01,29.7604,-95.3698
2012,3115190,2892341,222849,7.2,Houston-The Woodlands-Sugar Land  TX,6,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8612794,2324062934,5886130,1669188288,1011,0.371,0.001,0.353,1.00676809,2012-06-01,29.7604,-95.3698
2012,3126927,2904840,222087,7.1,Houston-The Woodlands-Sugar Land  TX,7,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8928716,2419520608,6202676,1768904221,1018,0.369,0.0017,0.351,1.002750743,2012-07-01,29.7604,-95.3698
2012,3108458,2899943,208515,6.7,Houston-The Woodlands-Sugar Land  TX,8,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8950497,2411703944,6493769,1833863328,1020,0.371,0.0029,0.354,0.993091967,2012-08-01,29.7604,-95.3698
2012,3122698,2928156,194542,6.2,Houston-The Woodlands-Sugar Land  TX,9,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9637645,2715426477,6901005,2023879235,1019,0.355,0.0022,0.341,0.945966265,2012-09-01,29.7604,-95.3698
2012,3132336,2942987,189349,6.0,Houston-The Woodlands-Sugar Land  TX,10,"Shelf-stable, ready-to-heat foods and soups",65000,26420,11010408,3238173730,7838124,2422607307,1024,0.34,0.0027,0.324,0.922223104,2012-10-01,29.7604,-95.3698
2012,3132353,2948146,184207,5.9,Houston-The Woodlands-Sugar Land  TX,11,"Shelf-stable, ready-to-heat foods and soups",65000,26420,12511603,4007502284,8850985,2995270858,1026,0.312,0.0026,0.295,0.910455006,2012-11-01,29.7604,-95.3698
2012,3138661,2948491,190170,6.1,Houston-The Woodlands-Sugar Land  TX,12,"Shelf-stable, ready-to-heat foods and soups",65000,26420,13206536,3860419800,9051810,2815859669,1028,0.342,0.0023,0.321,0.938570611,2012-12-01,29.7604,-95.3698
2013,3142835,2930857,211978,6.7,Houston-The Woodlands-Sugar Land  TX,1,"Shelf-stable, ready-to-heat foods and soups",65000,26420,12308436,3587456981,7706356,2342207835,985,0.343,0.0038,0.329,0.930293757,2013-01-01,29.7604,-95.3698
2013,3156780,2957017,199763,6.3,Houston-The Woodlands-Sugar Land  TX,2,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9767342,2765455346,6171172,1823846459,985,0.353,0.004,0.338,0.949299618,2013-02-01,29.7604,-95.3698
2013,3154520,2963624,190896,6.1,Houston-The Woodlands-Sugar Land  TX,3,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10255456,2809953752,6502293,1835865797,985,0.365,0.0034,0.354,0.980341954,2013-03-01,29.7604,-95.3698
2013,3164867,2981365,183502,5.8,Houston-The Woodlands-Sugar Land  TX,4,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9357531,2498598779,5925540,1635320966,984,0.375,0.003,0.362,0.995957518,2013-04-01,29.7604,-95.3698
2013,3174785,2982137,192648,6.1,Houston-The Woodlands-Sugar Land  TX,5,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9159184,2542364980,5743757,1642546105,983,0.36,0.0021,0.35,0.991105326,2013-05-01,29.7604,-95.3698
2013,3187103,2976276,210827,6.6,Houston-The Woodlands-Sugar Land  TX,6,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8398241,2313954659,5370115,1531992308,982,0.363,0.0025,0.351,0.998345728,2013-06-01,29.7604,-95.3698
2013,3197475,2991874,205601,6.4,Houston-The Woodlands-Sugar Land  TX,7,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8792359,2468975512,5564689,1603398957,986,0.356,0.0021,0.347,0.990727437,2013-07-01,29.7604,-95.3698
2013,3180665,2984432,196233,6.2,Houston-The Woodlands-Sugar Land  TX,8,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9215806,2574074388,5752348,1653570053,986,0.358,0.0025,0.348,0.96346128,2013-08-01,29.7604,-95.3698
2013,3189056,2995860,193196,6.1,Houston-The Woodlands-Sugar Land  TX,9,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9716200,2775987932,6021085,1785041184,989,0.35,0.0024,0.337,0.940782749,2013-09-01,29.7604,-95.3698
2013,3175177,2991010,184167,5.8,Houston-The Woodlands-Sugar Land  TX,10,"Shelf-stable, ready-to-heat foods and soups",65000,26420,11109715,3308441655,6889285,2115908100,987,0.336,0.002,0.326,0.920053823,2013-10-01,29.7604,-95.3698
2013,3197201,3019604,177597,5.6,Houston-The Woodlands-Sugar Land  TX,11,"Shelf-stable, ready-to-heat foods and soups",65000,26420,13393323,4347675932,8260132,2801582709,988,0.308,0.0042,0.295,0.909199577,2013-11-01,29.7604,-95.3698
2013,3193197,3025740,167457,5.2,Houston-The Woodlands-Sugar Land  TX,12,"Shelf-stable, ready-to-heat foods and soups",65000,26420,12062751,3613181054,7334837,2301292594,993,0.334,0.0034,0.319,0.933745253,2013-12-01,29.7604,-95.3698
2014,3193234,3015648,177586,5.6,Houston-The Woodlands-Sugar Land  TX,1,"Shelf-stable, ready-to-heat foods and soups",65000,26420,12959085,3776250289,7881467,2436936501,1028,0.343,0.0037,0.323,0.939052863,2014-01-01,29.7604,-95.3698
2014,3216071,3037877,178194,5.5,Houston-The Woodlands-Sugar Land  TX,2,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10487276,2980419976,6355022,1885510000,1030,0.352,0.0028,0.337,0.951306413,2014-02-01,29.7604,-95.3698
2014,3224989,3054592,170397,5.3,Houston-The Woodlands-Sugar Land  TX,3,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10417243,2836649752,6448022,1837129654,1032,0.367,0.0027,0.351,0.98607219,2014-03-01,29.7604,-95.3698
2014,3216609,3066852,149757,4.7,Houston-The Woodlands-Sugar Land  TX,4,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8873582,2440957483,5635886,1616221183,1028,0.364,0.0027,0.349,0.989513833,2014-04-01,29.7604,-95.3698
2014,3226418,3066507,159911,5.0,Houston-The Woodlands-Sugar Land  TX,5,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8376703,2340000893,5592911,1622150110,1031,0.358,0.0034,0.345,0.995754416,2014-05-01,29.7604,-95.3698
2014,3237502,3064225,173277,5.4,Houston-The Woodlands-Sugar Land  TX,6,"Shelf-stable, ready-to-heat foods and soups",65000,26420,7979357,2200646704,5385648,1534915373,1031,0.363,0.0025,0.351,0.992655468,2014-06-01,29.7604,-95.3698
2014,3256255,3077593,178662,5.5,Houston-The Woodlands-Sugar Land  TX,7,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8233511,2272486215,5530677,1568586965,1030,0.362,0.0023,0.353,0.995310214,2014-07-01,29.7604,-95.3698
2014,3241565,3069626,171939,5.3,Houston-The Woodlands-Sugar Land  TX,8,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8639981,2362255180,5856411,1642740309,1031,0.366,0.0024,0.357,0.986615713,2014-08-01,29.7604,-95.3698
2014,3245548,3086589,158959,4.9,Houston-The Woodlands-Sugar Land  TX,9,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9311243,2677357331,6195033,1834611054,1027,0.348,0.0019,0.338,0.941524057,2014-09-01,29.7604,-95.3698
2014,3254404,3106959,147445,4.5,Houston-The Woodlands-Sugar Land  TX,10,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9932043,2950551101,6708979,2071143379,1027,0.337,0.0028,0.324,0.919146068,2014-10-01,29.7604,-95.3698
2014,3260053,3113488,146565,4.5,Houston-The Woodlands-Sugar Land  TX,11,"Shelf-stable, ready-to-heat foods and soups",65000,26420,13156968,4272605268,8956449,3040878528,1029,0.308,0.0037,0.295,0.899486062,2014-11-01,29.7604,-95.3698
2014,3247682,3112665,135017,4.2,Houston-The Woodlands-Sugar Land  TX,12,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10677559,3169980535,6978765,2170156789,1039,0.337,0.0031,0.322,0.930223418,2014-12-01,29.7604,-95.3698
2015,3250039,3097662,152377,4.7,Houston-The Woodlands-Sugar Land  TX,1,"Shelf-stable, ready-to-heat foods and soups",65000,26420,13552724,3988164183,8186573,2551253986,1213,0.34,0.0026,0.321,0.953564781,2015-01-01,29.7604,-95.3698
2015,3254144,3107731,146413,4.5,Houston-The Woodlands-Sugar Land  TX,2,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10218133,2949919183,6204077,1883247356,1195,0.346,0.0023,0.329,0.965169255,2015-02-01,29.7604,-95.3698
2015,3247163,3105158,142005,4.4,Houston-The Woodlands-Sugar Land  TX,3,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10276329,2885958455,6477189,1901028174,1200,0.356,0.0022,0.341,0.996309817,2015-03-01,29.7604,-95.3698
2015,3254721,3120272,134449,4.1,Houston-The Woodlands-Sugar Land  TX,4,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9010002,2496162445,5692626,1648499940,1197,0.361,0.0026,0.345,1.011111018,2015-04-01,29.7604,-95.3698
2015,3258415,3114894,143521,4.4,Houston-The Woodlands-Sugar Land  TX,5,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8915781,2482679530,5595146,1618298210,1200,0.359,0.0025,0.346,1.01964934,2015-05-01,29.7604,-95.3698
2015,3260297,3102566,157731,4.8,Houston-The Woodlands-Sugar Land  TX,6,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9324722,2592691635,5775106,1665492239,1191,0.36,0.0021,0.347,1.0154944,2015-06-01,29.7604,-95.3698
2015,3269738,3106079,163659,5.0,Houston-The Woodlands-Sugar Land  TX,7,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8364653,2316777399,5332208,1537790104,1193,0.361,0.0022,0.347,1.017929639,2015-07-01,29.7604,-95.3698
2015,3258218,3099996,158222,4.9,Houston-The Woodlands-Sugar Land  TX,8,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8988093,2494816722,5729574,1666295730,1197,0.36,0.0026,0.344,1.000292993,2015-08-01,29.7604,-95.3698
2015,3251751,3095606,156145,4.8,Houston-The Woodlands-Sugar Land  TX,9,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9718164,2806041934,6007350,1803303811,1198,0.346,0.0019,0.333,0.957825378,2015-09-01,29.7604,-95.3698
2015,3261692,3108049,153643,4.7,Houston-The Woodlands-Sugar Land  TX,10,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10886209,3215541658,6697199,2064237566,1202,0.339,0.0022,0.324,0.948412987,2015-10-01,29.7604,-95.3698
2015,3273950,3116319,157631,4.8,Houston-The Woodlands-Sugar Land  TX,11,"Shelf-stable, ready-to-heat foods and soups",65000,26420,12573320,4102850505,8016151,2757101032,1203,0.306,0.0025,0.291,0.931522173,2015-11-01,29.7604,-95.3698
2015,3272021,3121211,150810,4.6,Houston-The Woodlands-Sugar Land  TX,12,"Shelf-stable, ready-to-heat foods and soups",65000,26420,12584640,3775177460,7473673,2347975703,1207,0.333,0.0019,0.318,0.959989595,2015-12-01,29.7604,-95.3698
2016,3273739,3113407,160332,4.9,Houston-The Woodlands-Sugar Land  TX,1,"Shelf-stable, ready-to-heat foods and soups",65000,26420,11524474,3483452905,6471505,2010210083,1240,0.331,0.0026,0.322,0.952461868,2016-01-01,29.7604,-95.3698
2016,3295236,3135177,160059,4.9,Houston-The Woodlands-Sugar Land  TX,2,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10467662,3138755366,5986183,1822940031,1227,0.333,0.0027,0.328,0.955213626,2016-02-01,29.7604,-95.3698
2016,3297540,3133084,164456,5.0,Houston-The Woodlands-Sugar Land  TX,3,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10484293,3011164018,6064716,1775809207,1220,0.348,0.0027,0.342,0.994859039,2016-03-01,29.7604,-95.3698
2016,3296080,3135814,160266,4.9,Houston-The Woodlands-Sugar Land  TX,4,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9444507,2646417455,5743035,1636701918,1227,0.357,0.0035,0.351,1.017440169,2016-04-01,29.7604,-95.3698
2016,3287373,3126856,160517,4.9,Houston-The Woodlands-Sugar Land  TX,5,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8727032,2488573965,5467735,1572760588,1227,0.351,0.0021,0.348,1.01827028,2016-05-01,29.7604,-95.3698
2016,3306058,3119745,186313,5.6,Houston-The Woodlands-Sugar Land  TX,6,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8306903,2321323420,5219267,1482775034,1223,0.358,0.003,0.352,1.031020287,2016-06-01,29.7604,-95.3698
2016,3321370,3129163,192207,5.8,Houston-The Woodlands-Sugar Land  TX,7,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8287775,2295408766,5219961,1473618940,1221,0.361,0.0025,0.354,1.032959621,2016-07-01,29.7604,-95.3698
2016,3306104,3115546,190558,5.8,Houston-The Woodlands-Sugar Land  TX,8,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9336018,2655115084,5851468,1682667240,1222,0.352,0.0022,0.348,1.001136095,2016-08-01,29.7604,-95.3698
2016,3309586,3118850,190736,5.8,Houston-The Woodlands-Sugar Land  TX,9,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9344040,2709497039,5817073,1709598905,1221,0.345,0.0029,0.34,0.984225607,2016-09-01,29.7604,-95.3698
2016,3301438,3125120,176318,5.3,Houston-The Woodlands-Sugar Land  TX,10,"Shelf-stable, ready-to-heat foods and soups",65000,26420,9969012,3032791576,6193366,1884985017,1230,0.329,0.0016,0.329,0.939815912,2016-10-01,29.7604,-95.3698
2016,3306678,3132634,174044,5.3,Houston-The Woodlands-Sugar Land  TX,11,"Shelf-stable, ready-to-heat foods and soups",65000,26420,11802819,3945751949,7365880,2512621582,1226,0.299,0.0046,0.293,0.934642451,2016-11-01,29.7604,-95.3698
2016,3304322,3126562,177760,5.4,Houston-The Woodlands-Sugar Land  TX,12,"Shelf-stable, ready-to-heat foods and soups",65000,26420,11472846,3559185033,7090045,2245077824,1229,0.322,0.004,0.316,0.958344575,2016-12-01,29.7604,-95.3698
2017,3284575,3091454,193121,5.9,Houston-The Woodlands-Sugar Land  TX,1,"Shelf-stable, ready-to-heat foods and soups",65000,26420,11052539,3285848794,6314132,1949185417,1036,0.336,0.0039,0.324,0.969724735,2017-01-01,29.7604,-95.3698
2017,3307604,3117957,189647,5.7,Houston-The Woodlands-Sugar Land  TX,2,"Shelf-stable, ready-to-heat foods and soups",65000,26420,10868902,3062531459,5281478,1592134818,1036,0.355,0.0077,0.332,1.011890229,2017-02-01,29.7604,-95.3698
2017,3307651,3132519,175132,5.3,Houston-The Woodlands-Sugar Land  TX,3,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8515021,2468083299,5649094,1670731049,1036,0.345,0.0046,0.338,0.992619921,2017-03-01,29.7604,-95.3698
2017,3310877,3148076,162801,4.9,Houston-The Woodlands-Sugar Land  TX,4,"Shelf-stable, ready-to-heat foods and soups",65000,26420,8002336,2333460435,5293493,1574687150,1027,0.343,0.0051,0.336,1.005816554,2017-04-01,29.7604,-95.3698
2017,3297835,3138702,159133,4.8,Houston-The Woodlands-Sugar Land  TX,5,"Shelf-stable, ready-to-heat foods and soups",65000,26420,7899016,2304864449,5171705,1526969345,1034,0.343,0.0034,0.339,1.016802358,2017-05-01,29.7604,-95.3698
2017,3314075,3141506,172569,5.2,Houston-The Woodlands-Sugar Land  TX,6,"Shelf-stable, ready-to-heat foods and soups",65000,26420,7888560,2296551622,5204667,1532638384,1033,0.343,0.0029,0.34,1.015562197,2017-06-01,29.7604,-95.3698
2017,3318941,3150019,168922,5.1,Houston-The Woodlands-Sugar Land  TX,7,"Shelf-stable, ready-to-heat foods and soups",65000,26420,7686019,2218982042,5086075,1488075764,1041,0.346,0.0035,0.342,1.01813881,2017-07-01,29.7604,-95.3698
2017,3310250,3138655,171595,5.2,Houston-The Woodlands-Sugar Land  TX,8,"Shelf-stable, ready-to-heat foods and soups",65000,26420,12031188,3430126131,7932459,2275815145,1047,0.351,0.0025,0.349,1.014631001,2017-08-01,29.7604,-95.3698
